Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;Unnamed: 15;Unnamed: 16;year
2005-02-16;21.00.00;5,2;1341.0;-200.0;16,8;1204.0;626.0;534.0;251.0;1294.0;1592.0;5,9;44,3;0,4137;;;2005
2005-02-16;22.00.00;2,8;1177.0;-200.0;10,7;1004.0;408.0;640.0;216.0;1111.0;1341.0;5,0;46,6;0,4099;;;2005
2005-02-16;23.00.00;2,4;1089.0;-200.0;8,3;913.0;357.0;712.0;200.0;1016.0;1208.0;5,8;40,3;0,3740;;;2005
2005-02-17;00.00.00;2,7;1196.0;-200.0;11,0;1014.0;375.0;643.0;192.0;1101.0;1334.0;5,4;43,8;0,3945;;;2005
2005-02-17;01.00.00;2,6;1107.0;-200.0;7,4;874.0;326.0;721.0;187.0;984.0;1208.0;5,7;42,1;0,3883;;;2005
2005-02-17;02.00.00;2,3;1102.0;-200.0;7,9;897.0;326.0;715.0;173.0;1024.0;1196.0;5,7;42,1;0,3885;;;2005
2005-02-17;03.00.00;1,0;993.0;-200.0;3,6;688.0;-200.0;847.0;-200.0;874.0;931.0;5,8;42,9;0,3990;;;2005
2005-02-17;04.00.00;0,6;912.0;-200.0;1,7;559.0;72.0;1016.0;64.0;837.0;656.0;5,7;46,6;0,4298;;;2005
2005-02-17;05.00.00;0,5;883.0;-200.0;1,0;496.0;49.0;1140.0;46.0;804.0;478.0;6,9;45,0;0,4499;;;2005
2005-02-17;06.00.00;0,5;893.0;-200.0;1,1;507.0;59.0;1111.0;51.0;794.0;489.0;6,9;42,2;0,4224;;;2005
2005-02-17;07.00.00;1,0;1033.0;-200.0;4,0;711.0;220.0;893.0;115.0;935.0;893.0;6,4;43,8;0,4230;;;2005
2005-02-17;08.00.00;2,6;1222.0;-200.0;9,7;966.0;602.0;636.0;238.0;1134.0;1322.0;6,6;44,6;0,4383;;;2005
2005-02-17;09.00.00;2,7;1190.0;-200.0;10,6;1000.0;485.0;624.0;202.0;1152.0;1280.0;7,7;42,1;0,4440;;;2005
2005-02-17;10.00.00;1,8;1035.0;-200.0;5,4;783.0;295.0;794.0;167.0;969.0;943.0;10,1;36,7;0,4536;;;2005
2005-02-17;11.00.00;1,2;990.0;-200.0;3,9;705.0;217.0;873.0;139.0;913.0;772.0;9,0;41,4;0,4775;;;2005
2005-02-17;12.00.00;1,3;1011.0;-200.0;4,4;732.0;236.0;830.0;147.0;944.0;826.0;8,7;42,5;0,4787;;;2005
2005-02-17;13.00.00;1,4;1041.0;-200.0;5,0;763.0;196.0;790.0;130.0;1003.0;808.0;8,3;47,8;0,5238;;;2005
2005-02-17;14.00.00;1,8;1086.0;-200.0;6,8;850.0;233.0;723.0;143.0;1072.0;901.0;8,9;45,5;0,5208;;;2005
2005-02-17;15.00.00;1,3;1021.0;-200.0;4,8;755.0;207.0;807.0;143.0;980.0;763.0;8,9;46,1;0,5256;;;2005
2005-02-17;16.00.00;1,4;1014.0;-200.0;5,0;761.0;198.0;806.0;136.0;972.0;722.0;9,0;44,9;0,5173;;;2005
2005-02-17;17.00.00;1,4;1023.0;-200.0;5,2;771.0;212.0;807.0;143.0;982.0;735.0;9,3;42,3;0,4974;;;2005
2005-02-17;18.00.00;2,4;1172.0;-200.0;10,0;977.0;280.0;657.0;177.0;1160.0;1047.0;8,4;45,2;0,4977;;;2005
2005-02-17;19.00.00;2,8;1172.0;-200.0;11,1;1017.0;315.0;623.0;198.0;1185.0;1163.0;7,6;47,8;0,5013;;;2005
2005-02-17;20.00.00;3,3;1219.0;-200.0;12,9;1081.0;378.0;590.0;200.0;1246.0;1244.0;7,4;47,2;0,4871;;;2005
2005-02-17;21.00.00;2,5;1106.0;-200.0;7,8;891.0;320.0;708.0;191.0;1058.0;1025.0;7,4;46,9;0,4854;;;2005
2005-02-17;22.00.00;2,1;1078.0;-200.0;6,3;824.0;265.0;759.0;169.0;1016.0;982.0;6,9;48,2;0,4832;;;2005
2005-02-17;23.00.00;1,2;939.0;-200.0;2,8;637.0;129.0;960.0;106.0;883.0;607.0;7,1;47,9;0,4867;;;2005
2005-02-18;00.00.00;1,2;975.0;-200.0;3,3;670.0;129.0;943.0;105.0;910.0;616.0;6,9;48,7;0,4874;;;2005
2005-02-18;01.00.00;1,3;958.0;-200.0;3,1;660.0;172.0;935.0;130.0;905.0;654.0;6,8;48,2;0,4792;;;2005
2005-02-18;02.00.00;1,0;921.0;-200.0;2,1;594.0;100.0;1025.0;82.0;867.0;479.0;6,3;49,6;0,4787;;;2005
2005-02-18;03.00.00;0,8;931.0;-200.0;1,9;580.0;-200.0;983.0;-200.0;863.0;487.0;5,6;52,9;0,4855;;;2005
2005-02-18;04.00.00;-200,0;874.0;-200.0;0,7;472.0;49.0;1179.0;45.0;803.0;382.0;6,4;49,8;0,4814;;;2005
2005-02-18;05.00.00;0,4;872.0;-200.0;0,8;476.0;36.0;1249.0;35.0;794.0;350.0;6,9;48,1;0,4796;;;2005
2005-02-18;06.00.00;0,5;904.0;-200.0;1,3;530.0;79.0;1079.0;60.0;846.0;438.0;6,4;50,2;0,4850;;;2005
2005-02-18;07.00.00;0,7;951.0;-200.0;1,8;568.0;128.0;1021.0;90.0;888.0;578.0;6,4;50,7;0,4886;;;2005
2005-02-18;08.00.00;2,1;1183.0;-200.0;7,9;896.0;456.0;673.0;205.0;1115.0;1140.0;6,9;48,8;0,4903;;;2005
2005-02-18;09.00.00;2,5;1187.0;-200.0;9,8;970.0;477.0;625.0;199.0;1174.0;1203.0;8,4;44,6;0,4922;;;2005
2005-02-18;10.00.00;2,0;1072.0;-200.0;7,4;874.0;342.0;715.0;153.0;1033.0;1000.0;10,8;37,1;0,4794;;;2005
2005-02-18;11.00.00;1,4;1011.0;-200.0;5,3;780.0;254.0;805.0;163.0;964.0;806.0;11,2;36,2;0,4818;;;2005
2005-02-18;12.00.00;1,3;997.0;-200.0;4,8;752.0;231.0;837.0;152.0;952.0;724.0;11,8;34,4;0,4758;;;2005
2005-02-18;13.00.00;1,4;989.0;-200.0;5,6;791.0;213.0;804.0;146.0;953.0;690.0;11,5;33,1;0,4479;;;2005
2005-02-18;14.00.00;1,6;1006.0;-200.0;6,6;837.0;208.0;775.0;146.0;971.0;757.0;10,9;32,6;0,4260;;;2005
2005-02-18;15.00.00;1,7;1016.0;-200.0;6,7;845.0;270.0;771.0;134.0;987.0;818.0;11,3;31,7;0,4249;;;2005
2005-02-18;16.00.00;1,8;1069.0;-200.0;8,4;918.0;276.0;724.0;164.0;1045.0;936.0;11,6;30,9;0,4223;;;2005
2005-02-18;17.00.00;2,4;1109.0;-200.0;10,3;989.0;375.0;664.0;141.0;1096.0;1133.0;11,1;32,2;0,4243;;;2005
2005-02-18;18.00.00;2,8;1182.0;-200.0;12,6;1071.0;395.0;617.0;204.0;1187.0;1298.0;9,7;36,0;0,4333;;;2005
2005-02-18;19.00.00;3,3;1253.0;-200.0;16,0;1179.0;421.0;573.0;210.0;1268.0;1387.0;8,5;39,0;0,4336;;;2005
2005-02-18;20.00.00;4,8;1288.0;-200.0;17,6;1228.0;632.0;549.0;250.0;1333.0;1502.0;8,3;40,3;0,4411;;;2005
2005-02-18;21.00.00;2,8;1153.0;-200.0;10,1;981.0;424.0;666.0;202.0;1097.0;1273.0;8,0;41,3;0,4448;;;2005
2005-02-18;22.00.00;2,4;1161.0;-200.0;9,8;969.0;369.0;677.0;190.0;1111.0;1271.0;7,0;44,2;0,4446;;;2005
2005-02-18;23.00.00;2,9;1271.0;-200.0;11,5;1031.0;484.0;618.0;236.0;1138.0;1464.0;5,4;51,8;0,4698;;;2005
2005-02-19;00.00.00;2,7;1156.0;-200.0;8,2;909.0;456.0;684.0;250.0;1023.0;1384.0;4,1;55,0;0,4558;;;2005
2005-02-19;01.00.00;2,1;1106.0;-200.0;6,8;850.0;373.0;727.0;219.0;997.0;1281.0;3,1;57,8;0,4462;;;2005
2005-02-19;02.00.00;1,5;1008.0;-200.0;4,3;726.0;228.0;834.0;156.0;913.0;1083.0;3,1;56,7;0,4388;;;2005
2005-02-19;03.00.00;1,2;966.0;-200.0;3,9;703.0;-200.0;865.0;-200.0;903.0;989.0;2,2;59,6;0,4333;;;2005
2005-02-19;04.00.00;0,9;931.0;-200.0;2,6;627.0;117.0;948.0;98.0;860.0;911.0;2,3;58,9;0,4317;;;2005
2005-02-19;05.00.00;0,8;922.0;-200.0;2,4;611.0;108.0;962.0;89.0;867.0;893.0;1,9;60,0;0,4276;;;2005
2005-02-19;06.00.00;0,8;911.0;-200.0;2,3;606.0;126.0;950.0;104.0;866.0;894.0;1,9;60,3;0,4293;;;2005
2005-02-19;07.00.00;1,1;993.0;-200.0;4,5;736.0;235.0;819.0;148.0;941.0;1018.0;0,9;64,6;0,4294;;;2005
2005-02-19;08.00.00;1,9;1100.0;-200.0;8,5;919.0;339.0;678.0;194.0;1072.0;1191.0;0,6;65,0;0,4231;;;2005
2005-02-19;09.00.00;2,5;1141.0;-200.0;9,0;940.0;399.0;651.0;231.0;1099.0;1285.0;2,1;59,9;0,4338;;;2005
2005-02-19;10.00.00;2,2;1085.0;-200.0;5,7;800.0;346.0;750.0;200.0;983.0;1219.0;3,1;57,2;0,4402;;;2005
2005-02-19;11.00.00;2,1;1153.0;-200.0;6,9;853.0;407.0;696.0;217.0;1027.0;1370.0;4,2;54,0;0,4483;;;2005
2005-02-19;12.00.00;2,3;1122.0;-200.0;6,4;831.0;393.0;722.0;210.0;982.0;1317.0;7,4;43,8;0,4538;;;2005
2005-02-19;13.00.00;1,2;992.0;-200.0;3,5;685.0;166.0;890.0;126.0;902.0;818.0;11,2;34,5;0,4586;;;2005
2005-02-19;14.00.00;1,2;1018.0;-200.0;3,7;693.0;157.0;868.0;118.0;937.0;683.0;13,8;32,4;0,5084;;;2005
2005-02-19;15.00.00;1,1;981.0;-200.0;2,9;649.0;141.0;924.0;114.0;901.0;573.0;12,4;34,9;0,5002;;;2005
2005-02-19;16.00.00;1,1;988.0;-200.0;3,4;679.0;144.0;905.0;117.0;911.0;595.0;12,8;31,9;0,4684;;;2005
2005-02-19;17.00.00;1,4;1059.0;-200.0;5,3;777.0;191.0;797.0;140.0;969.0;774.0;13,5;29,1;0,4486;;;2005
2005-02-19;18.00.00;1,7;1110.0;-200.0;7,3;870.0;255.0;708.0;168.0;1057.0;1059.0;11,6;33,3;0,4540;;;2005
2005-02-19;19.00.00;2,5;1204.0;-200.0;10,0;979.0;379.0;639.0;202.0;1147.0;1326.0;10,9;34,9;0,4568;;;2005
2005-02-19;20.00.00;2,7;1275.0;-200.0;12,3;1061.0;427.0;593.0;211.0;1203.0;1494.0;10,4;37,3;0,4708;;;2005
2005-02-19;21.00.00;3,1;1297.0;-200.0;11,8;1044.0;509.0;600.0;231.0;1185.0;1559.0;9,7;39,7;0,4792;;;2005
2005-02-19;22.00.00;2,8;1277.0;-200.0;10,4;991.0;459.0;609.0;214.0;1141.0;1575.0;9,1;41,9;0,4857;;;2005
2005-02-19;23.00.00;1,9;1207.0;-200.0;7,7;888.0;293.0;664.0;181.0;1062.0;1447.0;9,3;41,9;0,4927;;;2005
2005-02-20;00.00.00;1,9;1222.0;-200.0;7,5;880.0;269.0;684.0;173.0;1083.0;1367.0;9,4;44,7;0,5279;;;2005
2005-02-20;01.00.00;1,7;1141.0;-200.0;6,1;816.0;244.0;745.0;169.0;1026.0;1230.0;8,5;45,8;0,5108;;;2005
2005-02-20;02.00.00;2,2;1228.0;-200.0;8,3;913.0;293.0;643.0;174.0;1124.0;1396.0;7,8;50,0;0,5300;;;2005
2005-02-20;03.00.00;1,6;1120.0;-200.0;5,1;770.0;-200.0;756.0;-200.0;1012.0;1191.0;7,7;49,7;0,5242;;;2005
2005-02-20;04.00.00;1,5;1067.0;-200.0;4,9;758.0;177.0;775.0;130.0;993.0;1009.0;8,2;46,9;0,5099;;;2005
2005-02-20;05.00.00;0,8;947.0;-200.0;1,9;580.0;81.0;978.0;72.0;894.0;572.0;8,4;48,6;0,5375;;;2005
2005-02-20;06.00.00;0,5;918.0;-200.0;1,0;501.0;42.0;1148.0;40.0;881.0;420.0;8,0;54,7;0,5883;;;2005
2005-02-20;07.00.00;0,5;920.0;-200.0;1,1;506.0;61.0;1142.0;56.0;905.0;453.0;7,8;55,7;0,5914;;;2005
2005-02-20;08.00.00;0,7;941.0;-200.0;1,5;541.0;101.0;1065.0;81.0;919.0;520.0;8,0;53,8;0,5796;;;2005
2005-02-20;09.00.00;0,7;949.0;-200.0;1,6;552.0;98.0;1035.0;81.0;919.0;531.0;8,8;50,7;0,5752;;;2005
2005-02-20;10.00.00;0,9;990.0;-200.0;2,3;604.0;114.0;944.0;88.0;947.0;579.0;10,1;47,6;0,5870;;;2005
2005-02-20;11.00.00;1,0;996.0;-200.0;2,5;620.0;118.0;928.0;94.0;946.0;570.0;10,6;45,8;0,5838;;;2005
2005-02-20;12.00.00;1,1;1023.0;-200.0;2,5;623.0;120.0;916.0;97.0;976.0;571.0;9,1;56,2;0,6515;;;2005
2005-02-20;13.00.00;1,1;1037.0;-200.0;2,8;636.0;151.0;891.0;112.0;1024.0;582.0;7,9;66,5;0,7124;;;2005
2005-02-20;14.00.00;1,0;1017.0;-200.0;2,4;613.0;131.0;919.0;104.0;1007.0;551.0;8,0;65,0;0,6991;;;2005
2005-02-20;15.00.00;1,1;1042.0;-200.0;3,3;671.0;145.0;861.0;107.0;1038.0;634.0;8,4;61,0;0,6721;;;2005
2005-02-20;16.00.00;1,3;1037.0;-200.0;3,2;665.0;156.0;854.0;114.0;1013.0;633.0;8,6;57,3;0,6429;;;2005
2005-02-20;17.00.00;1,2;1009.0;-200.0;2,8;640.0;151.0;915.0;115.0;996.0;613.0;8,4;56,3;0,6227;;;2005
2005-02-20;18.00.00;1,3;1033.0;-200.0;3,4;675.0;173.0;853.0;127.0;1006.0;702.0;8,0;57,7;0,6222;;;2005
2005-02-20;19.00.00;1,1;1016.0;-200.0;2,9;647.0;154.0;906.0;119.0;997.0;649.0;7,1;62,6;0,6341;;;2005
2005-02-20;20.00.00;1,5;1076.0;-200.0;4,6;745.0;221.0;801.0;149.0;1040.0;841.0;7,4;59,3;0,6123;;;2005
2005-02-20;21.00.00;1,4;1029.0;-200.0;3,8;699.0;193.0;851.0;140.0;1001.0;795.0;7,7;56,9;0,5994;;;2005
2005-02-20;22.00.00;1,1;984.0;-200.0;3,1;661.0;130.0;898.0;105.0;965.0;638.0;7,7;54,4;0,5753;;;2005
2005-02-20;23.00.00;1,3;1003.0;-200.0;3,7;694.0;156.0;876.0;116.0;976.0;663.0;7,7;53,0;0,5572;;;2005
2005-02-21;00.00.00;1,4;1009.0;-200.0;3,3;671.0;148.0;877.0;112.0;1010.0;610.0;6,7;62,8;0,6188;;;2005
2005-02-21;01.00.00;1,1;946.0;-200.0;2,1;588.0;93.0;1005.0;80.0;948.0;480.0;6,6;61,9;0,6056;;;2005
2005-02-21;02.00.00;0,8;910.0;-200.0;1,2;518.0;66.0;1130.0;59.0;936.0;404.0;5,7;70,3;0,6498;;;2005
2005-02-21;03.00.00;0,6;886.0;-200.0;0,7;464.0;-200.0;1273.0;-200.0;919.0;357.0;4,5;79,2;0,6751;;;2005
2005-02-21;04.00.00;-200,0;879.0;-200.0;0,5;447.0;38.0;1317.0;36.0;910.0;348.0;4,0;81,5;0,6712;;;2005
2005-02-21;05.00.00;0,5;907.0;-200.0;1,0;502.0;50.0;1129.0;49.0;947.0;399.0;3,9;81,5;0,6653;;;2005
2005-02-21;06.00.00;0,6;949.0;-200.0;2,1;589.0;77.0;987.0;63.0;1001.0;464.0;3,3;84,3;0,6617;;;2005
2005-02-21;07.00.00;1,2;1054.0;-200.0;5,5;786.0;183.0;766.0;123.0;1129.0;699.0;4,2;80,9;0,6742;;;2005
2005-02-21;08.00.00;2,2;1214.0;-200.0;10,9;1010.0;256.0;609.0;164.0;1282.0;1006.0;5,1;75,0;0,6646;;;2005
2005-02-21;09.00.00;2,9;1253.0;-200.0;13,3;1095.0;355.0;566.0;218.0;1375.0;1206.0;4,6;77,6;0,6651;;;2005
2005-02-21;10.00.00;2,9;1197.0;-200.0;9,6;964.0;491.0;614.0;254.0;1260.0;1122.0;3,8;84,3;0,6811;;;2005
2005-02-21;11.00.00;2,0;1156.0;-200.0;7,0;859.0;387.0;684.0;210.0;1196.0;1069.0;6,2;77,4;0,7383;;;2005
2005-02-21;12.00.00;1,7;1132.0;-200.0;6,6;837.0;384.0;694.0;208.0;1199.0;1062.0;7,7;67,6;0,7133;;;2005
2005-02-21;13.00.00;2,2;1207.0;-200.0;9,3;950.0;368.0;623.0;204.0;1303.0;1162.0;8,1;64,8;0,7039;;;2005
2005-02-21;14.00.00;1,8;1127.0;-200.0;7,9;896.0;258.0;664.0;172.0;1227.0;1010.0;8,1;64,0;0,6942;;;2005
2005-02-21;15.00.00;1,6;1112.0;-200.0;6,9;851.0;231.0;694.0;157.0;1184.0;931.0;6,9;71,3;0,7118;;;2005
2005-02-21;16.00.00;1,9;1186.0;-200.0;8,6;925.0;290.0;641.0;181.0;1272.0;1025.0;7,0;73,7;0,7425;;;2005
2005-02-21;17.00.00;2,2;1192.0;-200.0;10,0;976.0;335.0;618.0;194.0;1290.0;1110.0;7,3;70,0;0,7195;;;2005
2005-02-21;18.00.00;2,2;1177.0;-200.0;8,8;931.0;293.0;656.0;193.0;1281.0;979.0;5,8;77,8;0,7223;;;2005
2005-02-21;19.00.00;4,9;1478.0;-200.0;20,2;1301.0;526.0;469.0;252.0;1682.0;1409.0;5,4;80,9;0,7293;;;2005
2005-02-21;20.00.00;6,3;1486.0;-200.0;19,7;1289.0;607.0;466.0;283.0;1633.0;1438.0;5,5;79,8;0,7261;;;2005
2005-02-21;21.00.00;2,7;1118.0;-200.0;7,1;863.0;326.0;680.0;208.0;1194.0;1083.0;5,6;74,0;0,6808;;;2005
2005-02-21;22.00.00;1,4;1019.0;-200.0;4,4;730.0;188.0;811.0;143.0;1082.0;916.0;5,6;71,9;0,6604;;;2005
2005-02-21;23.00.00;1,2;961.0;-200.0;2,9;643.0;163.0;914.0;124.0;1046.0;825.0;6,4;70,7;0,6848;;;2005
2005-02-22;00.00.00;0,8;931.0;-200.0;2,1;591.0;102.0;1015.0;89.0;1015.0;704.0;6,3;70,1;0,6733;;;2005
2005-02-22;01.00.00;0,8;938.0;-200.0;2,1;592.0;95.0;992.0;85.0;1032.0;668.0;4,4;80,5;0,6825;;;2005
2005-02-22;02.00.00;0,7;888.0;-200.0;1,1;511.0;71.0;1112.0;66.0;963.0;512.0;3,9;83,1;0,6787;;;2005
2005-02-22;03.00.00;0,4;844.0;-200.0;0,6;454.0;-200.0;1327.0;-200.0;908.0;385.0;2,5;86,6;0,6407;;;2005
2005-02-22;04.00.00;0,4;851.0;-200.0;0,5;440.0;46.0;1349.0;46.0;918.0;377.0;3,4;85,4;0,6736;;;2005
2005-02-22;05.00.00;0,5;905.0;-200.0;1,0;503.0;62.0;1152.0;60.0;956.0;467.0;3,3;84,5;0,6608;;;2005
2005-02-22;06.00.00;0,9;987.0;-200.0;2,6;628.0;170.0;929.0;117.0;1035.0;691.0;3,4;84,5;0,6640;;;2005
2005-02-22;07.00.00;1,5;1124.0;-200.0;6,7;842.0;313.0;690.0;178.0;1180.0;981.0;3,4;84,5;0,6677;;;2005
2005-02-22;08.00.00;3,8;1408.0;-200.0;16,7;1200.0;687.0;490.0;295.0;1523.0;1369.0;4,1;82,7;0,6820;;;2005
2005-02-22;09.00.00;5,4;1501.0;-200.0;24,0;1403.0;757.0;418.0;243.0;1789.0;1589.0;4,6;80,3;0,6889;;;2005
2005-02-22;10.00.00;3,5;1266.0;-200.0;15,0;1149.0;559.0;528.0;255.0;1435.0;1370.0;6,1;74,0;0,7025;;;2005
2005-02-22;11.00.00;1,7;1082.0;-200.0;6,9;855.0;286.0;725.0;201.0;1140.0;1005.0;9,1;58,4;0,6787;;;2005
2005-02-22;12.00.00;2,0;1123.0;-200.0;9,1;942.0;324.0;653.0;208.0;1225.0;1105.0;11,4;48,9;0,6580;;;2005
2005-02-22;13.00.00;2,1;1174.0;-200.0;10,0;979.0;316.0;611.0;212.0;1282.0;1142.0;8,3;64,4;0,7072;;;2005
2005-02-22;14.00.00;3,0;1209.0;-200.0;12,9;1082.0;407.0;573.0;238.0;1355.0;1105.0;6,5;71,0;0,6903;;;2005
2005-02-22;15.00.00;2,1;1120.0;-200.0;9,0;940.0;305.0;657.0;201.0;1245.0;917.0;6,6;71,1;0,6973;;;2005
2005-02-22;16.00.00;2,5;1174.0;-200.0;10,9;1010.0;360.0;613.0;218.0;1305.0;1050.0;7,4;69,3;0,7165;;;2005
2005-02-22;17.00.00;2,2;1068.0;-200.0;7,9;896.0;339.0;702.0;222.0;1177.0;848.0;6,4;70,6;0,6834;;;2005
2005-02-22;18.00.00;2,4;1146.0;-200.0;10,2;985.0;304.0;650.0;206.0;1236.0;952.0;5,8;72,5;0,6718;;;2005
2005-02-22;19.00.00;3,6;1204.0;-200.0;13,2;1089.0;397.0;601.0;251.0;1335.0;1059.0;5,6;71,6;0,6556;;;2005
2005-02-22;20.00.00;2,6;1062.0;-200.0;8,1;903.0;270.0;717.0;190.0;1141.0;720.0;4,2;77,8;0,6491;;;2005
2005-02-22;21.00.00;2,7;1122.0;-200.0;8,5;919.0;339.0;680.0;218.0;1201.0;981.0;4,3;79,5;0,6648;;;2005
2005-02-22;22.00.00;1,4;940.0;-200.0;3,6;686.0;190.0;903.0;150.0;1005.0;648.0;4,5;75,5;0,6429;;;2005
2005-02-22;23.00.00;0,9;935.0;-200.0;2,6;628.0;126.0;995.0;111.0;986.0;611.0;4,4;77,1;0,6523;;;2005
2005-02-23;00.00.00;1,5;1011.0;-200.0;4,3;725.0;189.0;852.0;142.0;1050.0;773.0;4,2;78,2;0,6506;;;2005
2005-02-23;01.00.00;1,1;952.0;-200.0;3,2;665.0;146.0;907.0;119.0;1007.0;703.0;4,0;79,3;0,6517;;;2005
2005-02-23;02.00.00;0,8;899.0;-200.0;1,8;572.0;98.0;1063.0;87.0;951.0;560.0;3,9;78,7;0,6430;;;2005
2005-02-23;03.00.00;0,6;880.0;-200.0;1,4;533.0;-200.0;1161.0;-200.0;948.0;499.0;3,5;80,6;0,6403;;;2005
2005-02-23;04.00.00;0,6;882.0;-200.0;1,2;516.0;75.0;1132.0;70.0;959.0;575.0;3,2;82,8;0,6426;;;2005
2005-02-23;05.00.00;0,6;844.0;-200.0;0,7;466.0;77.0;1261.0;68.0;894.0;478.0;4,1;76,0;0,6304;;;2005
2005-02-23;06.00.00;0,6;860.0;-200.0;1,0;497.0;72.0;1251.0;66.0;912.0;442.0;4,2;75,9;0,6311;;;2005
2005-02-23;07.00.00;0,7;917.0;-200.0;2,2;597.0;152.0;1084.0;117.0;994.0;602.0;4,5;76,3;0,6480;;;2005
2005-02-23;08.00.00;1,7;1126.0;-200.0;7,7;886.0;337.0;719.0;197.0;1208.0;936.0;4,4;79,1;0,6687;;;2005
2005-02-23;09.00.00;1,9;1033.0;-200.0;6,2;820.0;360.0;740.0;198.0;1114.0;870.0;4,3;79,8;0,6706;;;2005
2005-02-23;10.00.00;1,4;944.0;-200.0;3,8;697.0;243.0;881.0;167.0;1022.0;688.0;3,1;83,0;0,6419;;;2005
2005-02-23;11.00.00;1,3;955.0;-200.0;3,6;687.0;277.0;895.0;180.0;1004.0;706.0;2,8;83,9;0,6326;;;2005
2005-02-23;12.00.00;1,2;992.0;-200.0;3,7;694.0;266.0;900.0;169.0;1020.0;756.0;3,9;79,5;0,6482;;;2005
2005-02-23;13.00.00;1,9;1090.0;-200.0;8,3;910.0;317.0;701.0;210.0;1192.0;974.0;5,1;74,5;0,6621;;;2005
2005-02-23;14.00.00;2,5;1151.0;-200.0;10,1;983.0;375.0;629.0;232.0;1244.0;1121.0;5,7;72,5;0,6686;;;2005
2005-02-23;15.00.00;2,3;1148.0;-200.0;9,9;975.0;349.0;638.0;223.0;1243.0;1064.0;5,6;74,6;0,6826;;;2005
2005-02-23;16.00.00;2,3;1140.0;-200.0;9,2;946.0;377.0;653.0;224.0;1231.0;1076.0;5,4;75,9;0,6875;;;2005
2005-02-23;17.00.00;2,5;1160.0;-200.0;10,3;990.0;403.0;632.0;238.0;1254.0;1090.0;4,9;78,2;0,6826;;;2005
2005-02-23;18.00.00;2,8;1167.0;-200.0;11,4;1027.0;422.0;610.0;249.0;1289.0;1119.0;4,8;79,0;0,6845;;;2005
2005-02-23;19.00.00;2,7;1194.0;-200.0;11,7;1038.0;388.0;605.0;223.0;1317.0;1181.0;4,8;78,6;0,6826;;;2005
2005-02-23;20.00.00;3,1;1224.0;-200.0;12,6;1071.0;431.0;590.0;244.0;1331.0;1240.0;4,6;78,2;0,6686;;;2005
2005-02-23;21.00.00;2,9;1209.0;-200.0;11,4;1028.0;425.0;619.0;243.0;1264.0;1254.0;4,2;79,7;0,6647;;;2005
2005-02-23;22.00.00;2,6;1145.0;-200.0;9,6;962.0;391.0;657.0;226.0;1212.0;1192.0;4,3;78,9;0,6621;;;2005
2005-02-23;23.00.00;1,5;1016.0;-200.0;4,6;744.0;231.0;825.0;167.0;1053.0;1020.0;4,2;77,9;0,6479;;;2005
2005-02-24;00.00.00;1,6;1018.0;-200.0;4,7;750.0;248.0;831.0;172.0;1051.0;916.0;3,2;83,0;0,6450;;;2005
2005-02-24;01.00.00;1,1;937.0;-200.0;2,6;625.0;142.0;977.0;120.0;983.0;798.0;5,1;74,5;0,6626;;;2005
2005-02-24;02.00.00;0,9;949.0;-200.0;2,9;647.0;117.0;956.0;100.0;1023.0;762.0;4,0;80,8;0,6666;;;2005
2005-02-24;03.00.00;0,7;895.0;-200.0;1,5;545.0;-200.0;1080.0;-200.0;964.0;685.0;4,3;81,0;0,6770;;;2005
2005-02-24;04.00.00;-200,0;884.0;-200.0;1,3;528.0;96.0;1148.0;86.0;960.0;619.0;2,9;85,3;0,6503;;;2005
2005-02-24;05.00.00;0,6;883.0;-200.0;1,2;518.0;87.0;1135.0;81.0;962.0;606.0;3,3;84,5;0,6612;;;2005
2005-02-24;06.00.00;0,8;968.0;-200.0;3,0;652.0;197.0;937.0;131.0;1051.0;788.0;3,6;84,4;0,6724;;;2005
2005-02-24;07.00.00;1,5;1071.0;-200.0;5,5;787.0;290.0;755.0;170.0;1146.0;947.0;3,8;83,8;0,6771;;;2005
2005-02-24;08.00.00;3,1;1310.0;-200.0;12,9;1082.0;621.0;555.0;267.0;1400.0;1254.0;4,1;82,5;0,6819;;;2005
2005-02-24;09.00.00;3,8;1332.0;-200.0;14,5;1132.0;645.0;522.0;269.0;1439.0;1352.0;3,9;83,9;0,6847;;;2005
2005-02-24;10.00.00;2,7;1178.0;-200.0;9,0;939.0;573.0;640.0;244.0;1228.0;1165.0;4,1;83,9;0,6967;;;2005
2005-02-24;11.00.00;1,8;1093.0;-200.0;6,5;836.0;414.0;728.0;232.0;1142.0;1025.0;4,6;82,0;0,6997;;;2005
2005-02-24;12.00.00;1,4;1060.0;-200.0;5,4;784.0;314.0;770.0;196.0;1117.0;941.0;5,5;79,5;0,7238;;;2005
2005-02-24;13.00.00;1,7;1121.0;-200.0;7,4;873.0;317.0;697.0;195.0;1206.0;1000.0;6,7;76,2;0,7519;;;2005
2005-02-24;14.00.00;1,9;1118.0;-200.0;7,7;888.0;290.0;685.0;189.0;1223.0;962.0;7,9;69,0;0,7394;;;2005
2005-02-24;15.00.00;2,2;1205.0;-200.0;10,7;1002.0;385.0;612.0;212.0;1299.0;1214.0;8,5;66,3;0,7387;;;2005
