Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;Unnamed: 15;Unnamed: 16;year
2004-07-09;03.00.00;0,5;903.0;-200.0;2,7;631.0;-200.0;1070.0;-200.0;1458.0;550.0;27,8;43,7;1,6039;;;2004
2004-07-09;04.00.00;0,4;876.0;-200.0;2,3;605.0;29.0;1144.0;40.0;1432.0;456.0;27,4;42,2;1,5177;;;2004
2004-07-09;05.00.00;0,6;932.0;-200.0;3,9;707.0;58.0;1011.0;61.0;1509.0;554.0;26,6;42,8;1,4713;;;2004
2004-07-09;06.00.00;1;1020.0;-200.0;7,2;866.0;92.0;847.0;83.0;1636.0;744.0;26,9;40,3;1,4041;;;2004
2004-07-09;07.00.00;2,9;1264.0;-200.0;18,1;1241.0;228.0;609.0;129.0;1989.0;1280.0;27,0;37,3;1,3081;;;2004
2004-07-09;08.00.00;2,7;1179.0;-200.0;15,1;1153.0;172.0;654.0;-200.0;1877.0;1096.0;27,0;35,3;1,2396;;;2004
2004-07-09;09.00.00;1,8;1079.0;-200.0;9,7;966.0;154.0;785.0;115.0;1640.0;927.0;27,4;32,0;1,1545;;;2004
2004-07-09;10.00.00;1,8;1036.0;-200.0;9,4;955.0;166.0;829.0;130.0;1527.0;840.0;30,5;24,7;1,0592;;;2004
2004-07-09;11.00.00;1,7;1002.0;-200.0;9,6;964.0;149.0;828.0;137.0;1546.0;786.0;32,9;20,1;0,9902;;;2004
2004-07-09;12.00.00;1,5;995.0;-200.0;9,5;959.0;111.0;856.0;116.0;1544.0;690.0;33,9;18,4;0,9587;;;2004
2004-07-09;13.00.00;1,7;1008.0;-200.0;9,6;962.0;145.0;845.0;129.0;1545.0;742.0;34,4;19,3;1,0325;;;2004
2004-07-09;14.00.00;1,3;978.0;-200.0;9,6;962.0;105.0;846.0;117.0;1527.0;680.0;34,2;19,6;1,0399;;;2004
2004-07-09;15.00.00;1,5;989.0;-200.0;10,3;990.0;113.0;822.0;138.0;1577.0;705.0;33,2;20,4;1,0195;;;2004
2004-07-09;16.00.00;1,5;961.0;-200.0;10,2;985.0;115.0;845.0;139.0;1554.0;677.0;32,4;19,1;0,9150;;;2004
2004-07-09;17.00.00;2,3;1009.0;-200.0;14,0;1116.0;202.0;779.0;180.0;1602.0;877.0;32,2;17,1;0,8124;;;2004
2004-07-09;18.00.00;2,2;970.0;-200.0;14,0;1117.0;180.0;786.0;162.0;1579.0;844.0;31,0;17,1;0,7526;;;2004
2004-07-09;19.00.00;2,8;1097.0;-200.0;16,6;1199.0;190.0;699.0;158.0;1738.0;1006.0;28,3;24,9;0,9412;;;2004
2004-07-09;20.00.00;2,7;1065.0;-200.0;13,6;1105.0;207.0;723.0;162.0;1672.0;987.0;26,6;30,2;1,0330;;;2004
2004-07-09;21.00.00;1,7;1036.0;-200.0;10,2;986.0;113.0;776.0;112.0;1614.0;868.0;24,8;36,8;1,1357;;;2004
2004-07-09;22.00.00;1,5;1049.0;-200.0;9,5;958.0;98.0;794.0;104.0;1648.0;861.0;23,7;43,4;1,2495;;;2004
2004-07-09;23.00.00;2,3;1147.0;-200.0;11,8;1043.0;152.0;727.0;125.0;1719.0;1042.0;23,0;46,2;1,2815;;;2004
2004-07-10;00.00.00;2,3;1118.0;-200.0;13,0;1082.0;161.0;694.0;127.0;1792.0;1080.0;22,7;47,7;1,2977;;;2004
2004-07-10;01.00.00;1,5;1016.0;-200.0;9,6;963.0;91.0;776.0;95.0;1661.0;811.0;22,2;49,5;1,3081;;;2004
2004-07-10;02.00.00;1;940.0;-200.0;6,7;845.0;57.0;845.0;70.0;1539.0;704.0;21,6;51,9;1,3254;;;2004
2004-07-10;03.00.00;0,5;836.0;-200.0;2,9;643.0;-200.0;1114.0;-200.0;1405.0;522.0;22,3;50,4;1,3379;;;2004
2004-07-10;04.00.00;0,3;831.0;-200.0;2,6;626.0;22.0;1126.0;33.0;1406.0;484.0;22,4;49,7;1,3333;;;2004
2004-07-10;05.00.00;0,4;877.0;-200.0;4,0;711.0;41.0;1018.0;45.0;1475.0;580.0;21,7;52,0;1,3313;;;2004
2004-07-10;06.00.00;0,5;872.0;-200.0;4,3;725.0;53.0;976.0;56.0;1471.0;668.0;21,1;53,2;1,3181;;;2004
2004-07-10;07.00.00;0,9;958.0;-200.0;5,9;805.0;92.0;886.0;74.0;1551.0;835.0;22,0;51,0;1,3296;;;2004
2004-07-10;08.00.00;1,1;959.0;-200.0;6,8;848.0;91.0;859.0;84.0;1572.0;739.0;25,0;41,6;1,3010;;;2004
2004-07-10;09.00.00;1,4;997.0;-200.0;8,8;933.0;89.0;799.0;93.0;1612.0;763.0;26,7;36,4;1,2596;;;2004
2004-07-10;10.00.00;1,1;916.0;-200.0;6,7;843.0;81.0;891.0;97.0;1511.0;614.0;29,1;29,7;1,1751;;;2004
2004-07-10;11.00.00;0,9;895.0;-200.0;6,4;831.0;66.0;946.0;83.0;1473.0;566.0;31,2;23,4;1,0487;;;2004
2004-07-10;12.00.00;0,8;855.0;-200.0;6,0;812.0;53.0;982.0;71.0;1416.0;508.0;32,4;20,5;0,9806;;;2004
2004-07-10;13.00.00;0,8;861.0;-200.0;6,0;811.0;61.0;997.0;78.0;1409.0;509.0;33,3;19,2;0,9634;;;2004
2004-07-10;14.00.00;0,6;821.0;-200.0;5,0;766.0;48.0;1071.0;62.0;1323.0;457.0;33,1;16,8;0,8391;;;2004
2004-07-10;15.00.00;0,6;835.0;-200.0;4,4;731.0;39.0;1108.0;54.0;1323.0;438.0;33,1;18,3;0,9081;;;2004
2004-07-10;16.00.00;0,5;813.0;-200.0;4,4;732.0;41.0;1118.0;59.0;1303.0;427.0;32,4;18,0;0,8599;;;2004
2004-07-10;17.00.00;0,7;833.0;-200.0;5,5;786.0;48.0;1064.0;69.0;1328.0;453.0;31,8;18,7;0,8624;;;2004
2004-07-10;18.00.00;0,8;859.0;-200.0;5,8;803.0;50.0;1032.0;67.0;1363.0;479.0;30,3;21,4;0,9064;;;2004
2004-07-10;19.00.00;0,9;887.0;-200.0;5,3;778.0;51.0;978.0;58.0;1387.0;500.0;27,2;28,2;1,0013;;;2004
2004-07-10;20.00.00;1,3;970.0;-200.0;8,0;900.0;70.0;856.0;77.0;1559.0;647.0;26,1;33,7;1,1228;;;2004
2004-07-10;21.00.00;1,3;990.0;-200.0;7,2;866.0;89.0;866.0;94.0;1551.0;728.0;24,7;38,8;1,1929;;;2004
2004-07-10;22.00.00;1,4;1022.0;-200.0;8,0;899.0;100.0;846.0;97.0;1588.0;820.0;23,4;43,2;1,2290;;;2004
2004-07-10;23.00.00;1,9;1075.0;-200.0;10,4;993.0;139.0;781.0;110.0;1682.0;946.0;23,1;44,2;1,2317;;;2004
2004-07-11;00.00.00;2,3;1088.0;-200.0;11,6;1035.0;176.0;751.0;116.0;1713.0;1018.0;22,7;45,3;1,2299;;;2004
2004-07-11;01.00.00;1;925.0;-200.0;6,4;831.0;71.0;880.0;74.0;1513.0;789.0;21,6;47,5;1,2118;;;2004
2004-07-11;02.00.00;0,5;853.0;-200.0;4,1;716.0;37.0;994.0;51.0;1423.0;647.0;22,0;45,8;1,1965;;;2004
2004-07-11;03.00.00;1;918.0;-200.0;6,4;830.0;-200.0;875.0;-200.0;1548.0;785.0;20,4;51,3;1,2131;;;2004
2004-07-11;04.00.00;0,4;796.0;-200.0;2,7;636.0;30.0;1092.0;40.0;1387.0;576.0;20,6;50,3;1,2041;;;2004
2004-07-11;05.00.00;0,3;796.0;-200.0;2,6;628.0;29.0;1136.0;36.0;1385.0;555.0;20,6;50,6;1,2119;;;2004
2004-07-11;06.00.00;0,2;795.0;-200.0;2,3;606.0;25.0;1152.0;35.0;1369.0;552.0;21,3;48,8;1,2189;;;2004
2004-07-11;07.00.00;0,4;842.0;-200.0;3,1;656.0;40.0;1080.0;48.0;1427.0;620.0;20,4;52,6;1,2470;;;2004
2004-07-11;08.00.00;0,3;850.0;-200.0;3,1;659.0;32.0;1077.0;38.0;1402.0;557.0;23,5;44,0;1,2596;;;2004
2004-07-11;09.00.00;0,6;884.0;-200.0;4,0;709.0;43.0;1027.0;54.0;1442.0;556.0;25,7;37,9;1,2334;;;2004
2004-07-11;10.00.00;0,6;907.0;-200.0;4,6;741.0;44.0;983.0;57.0;1486.0;573.0;27,9;33,6;1,2433;;;2004
2004-07-11;11.00.00;0,6;846.0;-200.0;3,9;703.0;35.0;1034.0;54.0;1380.0;514.0;29,0;28,3;1,1116;;;2004
2004-07-11;12.00.00;0,5;827.0;-200.0;3,8;697.0;32.0;1070.0;46.0;1371.0;478.0;29,5;25,9;1,0489;;;2004
2004-07-11;13.00.00;0,4;804.0;-200.0;2,8;636.0;21.0;1185.0;36.0;1321.0;424.0;31,8;22,3;1,0366;;;2004
2004-07-11;14.00.00;0,2;775.0;-200.0;2,5;619.0;10.0;1254.0;19.0;1272.0;386.0;32,2;20,0;0,9488;;;2004
2004-07-11;15.00.00;0,4;802.0;-200.0;3,0;651.0;22.0;1206.0;34.0;1282.0;403.0;32,4;19,3;0,9220;;;2004
2004-07-11;16.00.00;0,6;844.0;-200.0;4,7;751.0;46.0;1064.0;63.0;1327.0;462.0;33,0;17,7;0,8758;;;2004
2004-07-11;17.00.00;0,9;881.0;-200.0;5,0;765.0;66.0;1029.0;86.0;1359.0;489.0;32,0;19,8;0,9273;;;2004
2004-07-11;18.00.00;0,7;877.0;-200.0;4,5;736.0;49.0;1077.0;65.0;1347.0;463.0;29,6;24,1;0,9831;;;2004
2004-07-11;19.00.00;1,2;931.0;-200.0;7,7;885.0;86.0;892.0;101.0;1467.0;585.0;26,9;27,1;0,9480;;;2004
2004-07-11;20.00.00;1,6;1011.0;-200.0;9,7;967.0;111.0;818.0;116.0;1565.0;748.0;25,3;30,9;0,9815;;;2004
2004-07-11;21.00.00;1,8;1035.0;-200.0;11,0;1015.0;143.0;757.0;124.0;1651.0;940.0;24,2;35,9;1,0684;;;2004
2004-07-11;22.00.00;2,4;1153.0;-200.0;11,8;1042.0;184.0;733.0;136.0;1700.0;1022.0;23,2;43,2;1,2104;;;2004
2004-07-11;23.00.00;1,5;1020.0;-200.0;8,7;929.0;134.0;805.0;108.0;1615.0;929.0;22,7;43,9;1,1962;;;2004
2004-07-12;00.00.00;0,9;954.0;-200.0;7,5;879.0;78.0;837.0;82.0;1550.0;834.0;21,6;44,0;1,1244;;;2004
2004-07-12;01.00.00;0,8;903.0;-200.0;5,7;800.0;50.0;911.0;68.0;1478.0;751.0;20,7;46,4;1,1198;;;2004
2004-07-12;02.00.00;0,2;779.0;-200.0;2,0;581.0;13.0;1204.0;22.0;1323.0;505.0;21,2;46,2;1,1482;;;2004
2004-07-12;03.00.00;0,1;761.0;-200.0;1,4;540.0;-200.0;1269.0;-200.0;1303.0;486.0;22,7;42,3;1,1491;;;2004
2004-07-12;04.00.00;-200;780.0;-200.0;1,8;568.0;24.0;1200.0;34.0;1331.0;501.0;19,9;51,3;1,1803;;;2004
2004-07-12;05.00.00;0,5;835.0;-200.0;3,3;672.0;43.0;1053.0;43.0;1423.0;628.0;20,0;51,8;1,1967;;;2004
2004-07-12;06.00.00;1,4;1004.0;-200.0;9,4;955.0;146.0;758.0;84.0;1671.0;1043.0;18,5;57,4;1,2076;;;2004
2004-07-12;07.00.00;3,3;1272.0;-200.0;21,1;1328.0;333.0;567.0;108.0;2085.0;1463.0;19,6;54,3;1,2278;;;2004
2004-07-12;08.00.00;3,6;1173.0;-200.0;17,2;1217.0;298.0;625.0;112.0;1945.0;1358.0;21,3;49,7;1,2452;;;2004
2004-07-12;09.00.00;1,7;986.0;-200.0;8,5;922.0;178.0;820.0;104.0;1586.0;971.0;21,7;46,3;1,1867;;;2004
2004-07-12;10.00.00;1,5;942.0;-200.0;6,8;849.0;177.0;907.0;107.0;1496.0;894.0;23,4;39,4;1,1172;;;2004
2004-07-12;11.00.00;1,6;957.0;-200.0;7,4;875.0;172.0;891.0;102.0;1525.0;871.0;25,7;33,0;1,0763;;;2004
2004-07-12;12.00.00;2,1;1024.0;-200.0;12,1;1052.0;183.0;779.0;104.0;1690.0;952.0;28,5;27,3;1,0479;;;2004
2004-07-12;13.00.00;2,1;962.0;-200.0;9,6;963.0;164.0;835.0;96.0;1592.0;843.0;27,0;27,9;0,9812;;;2004
2004-07-12;14.00.00;1,6;958.0;-200.0;7,4;873.0;122.0;868.0;80.0;1550.0;750.0;24,2;36,9;1,0966;;;2004
2004-07-12;15.00.00;1,3;933.0;-200.0;6,4;831.0;105.0;888.0;72.0;1514.0;710.0;26,0;34,9;1,1509;;;2004
2004-07-12;16.00.00;1,6;942.0;-200.0;8,3;912.0;144.0;842.0;106.0;1551.0;814.0;24,8;33,1;1,0222;;;2004
2004-07-12;17.00.00;3,1;1073.0;-200.0;14,0;1117.0;220.0;693.0;119.0;1762.0;1052.0;24,0;36,3;1,0708;;;2004
2004-07-12;18.00.00;3,3;1086.0;-200.0;15,3;1159.0;207.0;686.0;119.0;1782.0;1060.0;23,6;35,5;1,0187;;;2004
2004-07-12;19.00.00;3,4;1091.0;-200.0;15,4;1161.0;210.0;682.0;128.0;1797.0;1153.0;23,6;35,7;1,0282;;;2004
2004-07-12;20.00.00;2,8;980.0;-200.0;10,9;1009.0;175.0;786.0;112.0;1625.0;986.0;23,3;34,5;0,9768;;;2004
2004-07-12;21.00.00;1,5;904.0;-200.0;7,5;877.0;117.0;890.0;95.0;1488.0;781.0;22,5;36,8;0,9880;;;2004
2004-07-12;22.00.00;1,3;865.0;-200.0;5,2;773.0;93.0;991.0;85.0;1414.0;653.0;21,3;38,7;0,9686;;;2004
2004-07-12;23.00.00;1,6;898.0;-200.0;7,1;863.0;118.0;911.0;101.0;1493.0;777.0;20,9;39,4;0,9596;;;2004
2004-07-13;00.00.00;1,5;945.0;-200.0;7,6;883.0;132.0;837.0;94.0;1563.0;1015.0;19,8;47,7;1,0930;;;2004
2004-07-13;01.00.00;1;854.0;-200.0;5,0;764.0;88.0;932.0;76.0;1476.0;922.0;19,3;51,4;1,1387;;;2004
2004-07-13;02.00.00;0,5;751.0;-200.0;2,0;587.0;43.0;1165.0;50.0;1353.0;678.0;18,4;53,4;1,1170;;;2004
2004-07-13;03.00.00;0,4;723.0;-200.0;1,5;544.0;-200.0;1274.0;-200.0;1315.0;584.0;18,8;51,1;1,1000;;;2004
2004-07-13;04.00.00;0,6;754.0;-200.0;2,5;620.0;44.0;1102.0;51.0;1372.0;725.0;16,3;59,8;1,1042;;;2004
2004-07-13;05.00.00;0,7;758.0;-200.0;3,3;670.0;50.0;1070.0;42.0;1365.0;688.0;16,6;56,8;1,0629;;;2004
2004-07-13;06.00.00;1,3;873.0;-200.0;7,3;871.0;101.0;871.0;62.0;1528.0;887.0;16,2;57,4;1,0515;;;2004
2004-07-13;07.00.00;4;1176.0;-200.0;23,8;1398.0;339.0;567.0;111.0;2120.0;1494.0;17,3;54,3;1,0631;;;2004
2004-07-13;08.00.00;5;1257.0;-200.0;27,6;1495.0;379.0;524.0;129.0;2245.0;1647.0;19,2;48,8;1,0751;;;2004
2004-07-13;09.00.00;3,6;1137.0;-200.0;16,7;1200.0;321.0;648.0;135.0;1821.0;1489.0;21,7;42,4;1,0859;;;2004
2004-07-13;10.00.00;2,8;1064.0;-200.0;14,3;1126.0;272.0;711.0;139.0;1656.0;1361.0;26,4;29,9;1,0138;;;2004
2004-07-13;11.00.00;2,6;1026.0;-200.0;13,3;1094.0;278.0;769.0;134.0;1629.0;1224.0;31,3;19,1;0,8634;;;2004
2004-07-13;12.00.00;2,7;986.0;-200.0;14,5;1133.0;253.0;773.0;141.0;1619.0;1174.0;33,7;15,4;0,7913;;;2004
2004-07-13;13.00.00;2,3;908.0;-200.0;11,5;1031.0;187.0;857.0;112.0;1469.0;901.0;34,5;13,3;0,7158;;;2004
2004-07-13;14.00.00;2;888.0;-200.0;10,8;1007.0;149.0;870.0;105.0;1448.0;794.0;33,8;13,9;0,7172;;;2004
2004-07-13;15.00.00;1,3;843.0;-200.0;6,4;830.0;89.0;995.0;72.0;1339.0;577.0;30,1;19,4;0,8157;;;2004
2004-07-13;16.00.00;1,7;905.0;-200.0;8,8;931.0;124.0;876.0;90.0;1460.0;776.0;28,3;21,3;0,8054;;;2004
2004-07-13;17.00.00;2,8;1023.0;-200.0;14,3;1127.0;206.0;760.0;126.0;1635.0;982.0;31,9;18,3;0,8523;;;2004
2004-07-13;18.00.00;3,8;1125.0;-200.0;19,4;1279.0;241.0;662.0;154.0;1840.0;1256.0;32,0;20,1;0,9364;;;2004
2004-07-13;19.00.00;4,9;1211.0;-200.0;27,1;1483.0;303.0;586.0;173.0;2092.0;1483.0;28,9;24,1;0,9495;;;2004
2004-07-13;20.00.00;4,3;1140.0;-200.0;19,7;1289.0;294.0;634.0;162.0;1884.0;1390.0;27,3;27,1;0,9670;;;2004
2004-07-13;21.00.00;2,6;1029.0;-200.0;13,6;1105.0;203.0;737.0;128.0;1666.0;1195.0;26,0;28,5;0,9484;;;2004
2004-07-13;22.00.00;2,4;981.0;-200.0;12,1;1054.0;176.0;768.0;120.0;1592.0;1135.0;25,2;28,6;0,9008;;;2004
2004-07-13;23.00.00;1,9;971.0;-200.0;11,0;1014.0;155.0;788.0;111.0;1585.0;1115.0;24,3;31,1;0,9316;;;2004
2004-07-14;00.00.00;1,4;927.0;-200.0;8,8;930.0;108.0;840.0;89.0;1522.0;1026.0;23,6;33,8;0,9685;;;2004
2004-07-14;01.00.00;1,1;868.0;-200.0;6,7;846.0;72.0;925.0;69.0;1448.0;836.0;23,0;33,8;0,9406;;;2004
2004-07-14;02.00.00;0,9;863.0;-200.0;6,3;824.0;65.0;905.0;70.0;1469.0;925.0;22,2;38,4;1,0126;;;2004
2004-07-14;03.00.00;0,7;820.0;-200.0;4,1;716.0;-200.0;994.0;-200.0;1380.0;933.0;20,4;42,6;1,0083;;;2004
2004-07-14;04.00.00;0,5;777.0;-200.0;2,9;645.0;39.0;1076.0;59.0;1334.0;781.0;20,5;42,3;1,0091;;;2004
2004-07-14;05.00.00;0,8;855.0;-200.0;5,0;762.0;79.0;942.0;73.0;1444.0;959.0;18,8;49,0;1,0505;;;2004
2004-07-14;06.00.00;1,3;960.0;-200.0;9,9;973.0;140.0;769.0;89.0;1616.0;1155.0;18,8;49,4;1,0624;;;2004
2004-07-14;07.00.00;4,7;1310.0;-200.0;27,5;1492.0;427.0;527.0;142.0;2194.0;1686.0;19,9;46,5;1,0710;;;2004
2004-07-14;08.00.00;4,6;1339.0;-200.0;30,4;1561.0;366.0;498.0;145.0;2357.0;1791.0;22,1;41,7;1,0980;;;2004
2004-07-14;09.00.00;3,7;1211.0;-200.0;19,8;1290.0;311.0;606.0;156.0;1913.0;1643.0;24,0;36,4;1,0706;;;2004
2004-07-14;10.00.00;2,8;1068.0;-200.0;15,7;1171.0;275.0;711.0;148.0;1717.0;1360.0;30,2;22,8;0,9616;;;2004
2004-07-14;11.00.00;1,8;932.0;-200.0;11,3;1026.0;195.0;851.0;122.0;1523.0;944.0;33,4;17,1;0,8627;;;2004
2004-07-14;12.00.00;1,9;949.0;-200.0;12,6;1069.0;144.0;819.0;106.0;1547.0;905.0;35,1;15,0;0,8381;;;2004
2004-07-14;13.00.00;2;944.0;-200.0;11,9;1045.0;162.0;829.0;106.0;1525.0;884.0;34,1;16,0;0,8408;;;2004
2004-07-14;14.00.00;2;966.0;-200.0;14,4;1131.0;200.0;800.0;127.0;1612.0;968.0;35,7;13,6;0,7836;;;2004
2004-07-14;15.00.00;2,1;940.0;-200.0;12,4;1063.0;176.0;848.0;113.0;1539.0;929.0;35,3;13,8;0,7767;;;2004
2004-07-14;16.00.00;2,1;934.0;-200.0;11,7;1041.0;203.0;865.0;136.0;1496.0;936.0;32,3;16,7;0,7946;;;2004
2004-07-14;17.00.00;3,2;1052.0;-200.0;18,4;1252.0;237.0;739.0;153.0;1729.0;1107.0;36,0;13,3;0,7773;;;2004
2004-07-14;18.00.00;4;1109.0;-200.0;22,9;1374.0;263.0;676.0;172.0;1795.0;1225.0;35,8;13,7;0,7868;;;2004
2004-07-14;19.00.00;4,6;1169.0;-200.0;25,0;1430.0;300.0;636.0;190.0;1901.0;1372.0;32,3;18,4;0,8753;;;2004
2004-07-14;20.00.00;3;1093.0;-200.0;15,5;1163.0;189.0;717.0;160.0;1705.0;1139.0;29,7;25,0;1,0246;;;2004
2004-07-14;21.00.00;2,9;1084.0;-200.0;16,7;1200.0;185.0;686.0;159.0;1753.0;1505.0;27,8;26,6;0,9748;;;2004
2004-07-14;22.00.00;1,9;970.0;-200.0;11,2;1023.0;134.0;787.0;123.0;1552.0;1074.0;26,3;27,3;0,9238;;;2004
2004-07-14;23.00.00;1,4;951.0;-200.0;9,0;939.0;96.0;849.0;101.0;1488.0;868.0;25,3;30,0;0,9508;;;2004
2004-07-15;00.00.00;2,1;1038.0;-200.0;12,1;1053.0;122.0;744.0;116.0;1631.0;1095.0;24,0;34,9;1,0271;;;2004
2004-07-15;01.00.00;1,2;950.0;-200.0;8,9;937.0;64.0;802.0;80.0;1566.0;989.0;23,4;38,6;1,0968;;;2004
2004-07-15;02.00.00;0,6;831.0;-200.0;3,7;695.0;30.0;1033.0;51.0;1355.0;658.0;23,5;38,3;1,0972;;;2004
2004-07-15;03.00.00;0,4;813.0;-200.0;3,1;656.0;-200.0;1070.0;-200.0;1332.0;603.0;22,0;42,6;1,1146;;;2004
2004-07-15;04.00.00;-200;797.0;-200.0;2,5;621.0;23.0;1105.0;37.0;1303.0;562.0;21,6;44,0;1,1225;;;2004
2004-07-15;05.00.00;0,4;824.0;-200.0;3,1;660.0;36.0;1033.0;46.0;1342.0;618.0;21,4;45,6;1,1493;;;2004
2004-07-15;06.00.00;0,7;879.0;-200.0;5,7;796.0;58.0;912.0;64.0;1454.0;747.0;21,1;47,1;1,1641;;;2004
2004-07-15;07.00.00;2,3;1132.0;-200.0;15,6;1166.0;168.0;652.0;108.0;1827.0;1229.0;21,3;48,4;1,2119;;;2004
2004-07-15;08.00.00;4;1291.0;-200.0;25,2;1434.0;306.0;526.0;151.0;2239.0;1494.0;22,9;47,9;1,3208;;;2004
2004-07-15;09.00.00;2,8;1193.0;-200.0;15,4;1160.0;231.0;630.0;153.0;1927.0;1281.0;24,4;45,5;1,3721;;;2004
2004-07-15;10.00.00;1,6;1057.0;-200.0;8,4;914.0;157.0;796.0;116.0;1665.0;954.0;27,6;38,0;1,3818;;;2004
2004-07-15;11.00.00;1,6;1027.0;-200.0;8,0;899.0;132.0;822.0;116.0;1563.0;810.0;31,1;29,6;1,3180;;;2004
2004-07-15;12.00.00;2;1084.0;-200.0;12,1;1052.0;136.0;736.0;130.0;1677.0;882.0;33,4;24,7;1,2516;;;2004
2004-07-15;13.00.00;2;1032.0;-200.0;12,6;1071.0;127.0;742.0;131.0;1619.0;840.0;35,7;18,9;1,0865;;;2004
2004-07-15;14.00.00;1,7;977.0;-200.0;10,6;998.0;125.0;810.0;131.0;1554.0;743.0;36,2;18,1;1,0724;;;2004
2004-07-15;15.00.00;2;1039.0;-200.0;12,6;1069.0;138.0;773.0;135.0;1646.0;880.0;37,1;17,7;1,0940;;;2004
2004-07-15;16.00.00;2,2;1056.0;-200.0;14,3;1127.0;163.0;734.0;152.0;1694.0;928.0;36,5;18,1;1,0887;;;2004
2004-07-15;17.00.00;3,2;1164.0;-200.0;20,3;1306.0;259.0;648.0;198.0;1886.0;1218.0;35,5;19,1;1,0888;;;2004
2004-07-15;18.00.00;3,6;1124.0;-200.0;20,5;1309.0;236.0;655.0;183.0;1845.0;1170.0;33,7;20,0;1,0275;;;2004
2004-07-15;19.00.00;3,8;1152.0;-200.0;22,1;1355.0;245.0;628.0;175.0;1879.0;1620.0;30,5;22,7;0,9763;;;2004
2004-07-15;20.00.00;4,8;1223.0;-200.0;23,8;1399.0;344.0;592.0;193.0;1940.0;1508.0;28,7;26,2;1,0144;;;2004
2004-07-15;21.00.00;2,8;1058.0;-200.0;14,7;1139.0;188.0;696.0;140.0;1699.0;1318.0;26,7;28,9;0,9981;;;2004
2004-07-15;22.00.00;2,6;1049.0;-200.0;15,1;1152.0;149.0;693.0;128.0;1730.0;1189.0;25,7;31,6;1,0285;;;2004
2004-07-15;23.00.00;1,9;1010.0;-200.0;10,8;1006.0;102.0;779.0;100.0;1589.0;1000.0;24,5;35,7;1,0807;;;2004
2004-07-16;00.00.00;1,7;981.0;-200.0;10,2;985.0;99.0;779.0;97.0;1572.0;1020.0;24,3;36,3;1,0852;;;2004
2004-07-16;01.00.00;1;886.0;-200.0;6,5;834.0;48.0;904.0;67.0;1440.0;767.0;23,8;36,9;1,0748;;;2004
2004-07-16;02.00.00;0,7;821.0;-200.0;3,9;706.0;36.0;1021.0;58.0;1360.0;674.0;23,7;37,3;1,0760;;;2004
2004-07-16;03.00.00;0,5;784.0;-200.0;2,8;641.0;-200.0;1114.0;-200.0;1319.0;588.0;22,2;40,6;1,0729;;;2004
2004-07-16;04.00.00;0,4;771.0;-200.0;2,1;593.0;30.0;1155.0;45.0;1291.0;545.0;21,6;42,2;1,0762;;;2004
2004-07-16;05.00.00;0,6;819.0;-200.0;3,4;677.0;56.0;1048.0;62.0;1379.0;685.0;20,3;46,8;1,1000;;;2004
2004-07-16;06.00.00;0,7;836.0;-200.0;4,7;747.0;51.0;961.0;59.0;1384.0;702.0;20,7;45,9;1,1088;;;2004
2004-07-16;07.00.00;2,4;1114.0;-200.0;15,8;1174.0;172.0;667.0;102.0;1819.0;1188.0;20,5;47,7;1,1419;;;2004
2004-07-16;08.00.00;4,4;1319.0;-200.0;26,6;1470.0;316.0;520.0;154.0;2276.0;1589.0;22,4;46,6;1,2470;;;2004
2004-07-16;09.00.00;3,1;1211.0;-200.0;14,8;1143.0;269.0;632.0;157.0;1860.0;1331.0;24,2;48,5;1,4452;;;2004
2004-07-16;10.00.00;2;1051.0;-200.0;9,3;950.0;196.0;802.0;138.0;1593.0;1040.0;28,8;33,0;1,2825;;;2004
2004-07-16;11.00.00;2,1;1108.0;-200.0;12,0;1049.0;206.0;749.0;142.0;1701.0;1137.0;32,8;25,2;1,2325;;;2004
2004-07-16;12.00.00;2,1;1014.0;-200.0;10,9;1012.0;156.0;795.0;125.0;1548.0;851.0;34,4;19,9;1,0647;;;2004
2004-07-16;13.00.00;2,1;1003.0;-200.0;11,9;1047.0;120.0;769.0;120.0;1578.0;782.0;36,5;16,7;1,0045;;;2004
2004-07-16;14.00.00;2,2;1021.0;-200.0;13,2;1092.0;161.0;764.0;150.0;1606.0;908.0;37,5;14,3;0,9099;;;2004
2004-07-16;15.00.00;1,6;986.0;-200.0;8,9;937.0;114.0;833.0;120.0;1473.0;806.0;38,0;15,5;1,0119;;;2004
2004-07-16;16.00.00;2,4;1098.0;-200.0;13,0;1084.0;191.0;754.0;173.0;1648.0;985.0;38,1;16,5;1,0828;;;2004
2004-07-16;17.00.00;3,3;1157.0;-200.0;18,2;1245.0;236.0;665.0;187.0;1782.0;1211.0;37,3;17,3;1,0840;;;2004
2004-07-16;18.00.00;4;1190.0;-200.0;23,7;1395.0;287.0;606.0;206.0;1914.0;1411.0;35,9;17,7;1,0316;;;2004
2004-07-16;19.00.00;4,1;1183.0;-200.0;21,6;1341.0;266.0;628.0;187.0;1881.0;1395.0;32,4;21,5;1,0303;;;2004
2004-07-16;20.00.00;4,2;1231.0;-200.0;21,6;1341.0;274.0;626.0;170.0;1937.0;1578.0;30,3;25,6;1,0879;;;2004
